time,x-acceleration,y-acceleration,z-acceleration,output
12.9,0.245,-0.005,0.492,piano
12.92,0.17,0.022,0.241,piano
12.94,0.021,-0.037,-0.036,piano
12.96,-0.013,-0.108,-0.465,piano
12.98,1.256,0.628,0.362,piano
13,0.698,1.459,2,piano
13.02,-0.672,-0.073,2,piano
13.04,0.107,0.05,1.207,piano
13.06,0.499,0.098,0.331,piano
13.08,0.586,0.182,0.382,piano
13.1,0.486,0.229,0.721,piano
13.12,0.337,0.253,1.023,piano
13.14,0.253,0.267,1.143,piano
13.16,0.263,0.256,1.062,piano
13.18,0.372,0.206,0.875,piano
13.2,0.438,0.177,0.736,piano
13.22,0.462,0.205,0.768,piano
13.24,0.459,0.248,0.895,piano
13.26,0.397,0.232,0.977,piano
13.28,0.349,0.216,0.986,piano
13.3,0.318,0.193,0.945,piano
13.32,0.309,0.177,0.905,piano
13.34,0.33,0.19,0.934,piano
13.36,0.316,0.198,0.982,piano
13.38,0.317,0.156,1.037,piano
13.4,0.339,0.185,1.135,piano
13.42,0.406,0.196,1.202,piano
13.44,0.411,0.194,1.185,piano
13.46,0.394,0.195,1.108,piano
13.48,0.314,0.194,0.95,piano
13.5,0.476,0.224,0.974,piano
13.52,0.586,0.243,1.007,piano
13.54,0.482,0.248,0.966,piano
13.56,0.437,0.231,0.892,piano
13.58,0.602,0.244,0.877,piano
13.6,0.577,0.188,0.871,piano
13.62,0.49,0.112,0.871,piano
13.64,0.439,0.08,0.874,piano
13.66,0.403,0.053,0.83,piano
13.68,0.405,0.004,0.775,piano
13.7,0.438,-0.011,0.756,piano
13.72,0.448,-0.024,0.752,piano
13.74,0.439,-0.02,0.759,piano
13.76,0.395,-0.04,0.727,piano
13.78,0.37,-0.07,0.685,piano
13.8,0.363,-0.071,0.665,piano
13.82,0.387,-0.074,0.649,piano
13.84,0.362,-0.09,0.599,piano
13.86,0.32,-0.097,0.543,piano
13.88,0.297,-0.092,0.478,piano
13.9,0.263,-0.056,0.416,piano
13.92,0.188,-0.025,0.246,piano
13.94,0.153,-0.022,0.11,piano
13.96,0.088,-0.017,0.216,piano
13.98,0.127,0.037,0.114,piano
14,0.451,0.294,-0.131,piano
14.02,1.246,1.722,1.859,piano
14.04,0.048,0.774,2,piano
14.06,0.22,-0.019,1.759,piano
14.08,0.193,0.064,0.607,piano
14.1,0.361,0.044,0.1,piano
14.12,0.372,0.165,0.407,piano
14.14,0.424,0.249,0.739,piano
14.16,0.433,0.278,1.041,piano
14.18,0.387,0.315,1.197,piano
14.2,0.335,0.307,1.103,piano
14.22,0.36,0.265,0.921,piano
14.24,0.386,0.222,0.75,piano
14.26,0.437,0.221,0.688,piano
14.28,0.486,0.265,0.797,piano
14.3,0.469,0.281,0.944,piano
14.32,0.401,0.252,1.023,piano
14.34,0.326,0.239,1.003,piano
